InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineValue,IsCancellation,IsReturn,IsGiveaway,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceHour,InvoiceWeekday,InvoiceQuarter,Quantity_scaled,UnitPrice_scaled,LineValue_scaled
489444,POST,POSTAGE,1,2009-12-01 09:55:00,141.0,12636.0,United States,141.0,False,False,False,2009,12,1,9,1,4,-0.1416701408535056,1.1359510052236286,0.9046122183078295
489445,35916C,PINK FELT HANGING HEART W FLOWER,12,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,10.2,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.038153083305591126,-0.059277383398423804
489445,35916B,BLUE FELT HANGING HEART W FLOWER,12,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,10.2,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.038153083305591126,-0.059277383398423804
489445,22321,BIRD DECORATION RED SPOT,24,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,20.4,False,False,False,2009,12,1,9,1,4,0.2480066726787098,-0.038153083305591126,0.015888319486926213
489445,22130,PARTY CONE CHRISTMAS DECORATION,12,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,10.2,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.038153083305591126,-0.059277383398423804
489445,22180,RETRO SPOT LAMP,2,2009-12-01 09:57:00,9.95,17519.0,United Kingdom,19.9,False,False,False,2009,12,1,9,1,4,-0.12472767069993101,0.03808200200026616,0.012203726208232585
489445,22128,PARTY CONES CANDY ASSORTED,12,2009-12-01 09:57:00,1.25,17519.0,United Kingdom,15.0,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489445,22163,HEART STRING MEMO HOLDER HANGING,6,2009-12-01 09:57:00,2.95,17519.0,United Kingdom,17.7,False,False,False,2009,12,1,9,1,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
489445,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,2009-12-01 09:57:00,0.38,17519.0,United Kingdom,18.24,False,False,False,2009,12,1,9,1,4,0.6546259563644997,-0.042090499799410125,-2.9123477030263065e-05
489445,22253,6 CROCHET STRAWBERRIES,12,2009-12-01 09:57:00,1.25,17519.0,United Kingdom,15.0,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489445,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2009-12-01 09:57:00,1.45,17519.0,United Kingdom,17.4,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.03312659416454559,-0.006219240185235558
489445,22219,LOVEBIRD HANGING DECORATION WHITE,24,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,20.4,False,False,False,2009,12,1,9,1,4,0.2480066726787098,-0.038153083305591126,0.015888319486926213
489445,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,2009-12-01 09:57:00,2.55,17519.0,United Kingdom,15.3,False,False,False,2009,12,1,9,1,4,-0.05695779008563269,-0.023911364072628775,-0.021694531955748782
489445,22138,BAKING SET 9 PIECE RETROSPOT,3,2009-12-01 09:57:00,4.95,17519.0,United Kingdom,14.85,False,False,False,2009,12,1,9,1,4,-0.10778520054635643,-0.0038054075084466284,-0.025010665906573058
489445,21299,EDWARDIAN TOILET ROLL UNIT,1,2009-12-01 09:57:00,12.75,17519.0,United Kingdom,12.75,False,False,False,2009,12,1,9,1,4,-0.1416701408535056,0.061538951325145336,-0.04048595767708629
489445,21099,SET/6 STRAWBERRY PAPER CUPS,24,2009-12-01 09:57:00,0.65,17519.0,United Kingdom,15.6,False,False,False,2009,12,1,9,1,4,0.2480066726787098,-0.039828579685939634,-0.01948377598853261
489445,21085,SET/6 WOODLAND PAPER CUPS,24,2009-12-01 09:57:00,0.65,17519.0,United Kingdom,15.6,False,False,False,2009,12,1,9,1,4,0.2480066726787098,-0.039828579685939634,-0.01948377598853261
489445,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-01 09:57:00,1.95,17519.0,United Kingdom,19.5,False,False,False,2009,12,1,9,1,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
489445,22241,"GARLAND , WOODEN "" HAPPY EASTER""",24,2009-12-01 09:57:00,1.25,17519.0,United Kingdom,30.0,False,False,False,2009,12,1,9,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489445,21091,SET/6 WOODLAND PAPER PLATES,12,2009-12-01 09:57:00,0.85,17519.0,United Kingdom,10.2,False,False,False,2009,12,1,9,1,4,0.044697030835814805,-0.038153083305591126,-0.059277383398423804
489446,21733,RED HANGING HEART T-LIGHT HOLDER,32,2009-12-01 10:06:00,2.55,13758.0,United Kingdom,81.6,False,False,False,2009,12,1,10,1,4,0.3835464339073064,-0.023911364072628775,0.4668825367990263
489446,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-01 10:06:00,2.55,13758.0,United Kingdom,81.6,False,False,False,2009,12,1,10,1,4,0.3835464339073064,-0.023911364072628775,0.4668825367990263
489446,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2009-12-01 10:06:00,1.25,13758.0,United Kingdom,15.0,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489446,22125,UNION JACK HOT WATER BOTTLE,12,2009-12-01 10:06:00,5.95,13758.0,United Kingdom,71.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,0.004572074393295931,0.39171683391367634
489446,21671,RED SPOT CERAMIC DRAWER KNOB,12,2009-12-01 10:06:00,1.25,13758.0,United Kingdom,15.0,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489446,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2009-12-01 10:06:00,2.95,13758.0,United Kingdom,35.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
489446,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2009-12-01 10:06:00,4.95,13758.0,United Kingdom,29.7,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.0038054075084466284,0.0844217544706277
489446,22112,CHOCOLATE HOT WATER BOTTLE,12,2009-12-01 10:06:00,4.95,13758.0,United Kingdom,59.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0038054075084466284,0.30328659522502927
489446,22294,HEART FILIGREE DOVE SMALL,24,2009-12-01 10:06:00,1.25,13758.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489446,22199,FRYING PAN RED POLKADOT,4,2009-12-01 10:06:00,4.25,13758.0,United Kingdom,17.0,False,False,False,2009,12,1,10,1,4,-0.09084273039278185,-0.009669644839666421,-0.00916691480819045
489446,22083,PAPER CHAIN KIT RETRO SPOT,24,2009-12-01 10:06:00,2.95,13758.0,United Kingdom,70.8,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.02056037131193175,0.38729532197924393
489446,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2009-12-01 10:06:00,3.95,13758.0,United Kingdom,47.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.012182889410189189,0.21485635653638216
489446,21485,RED SPOT HEART HOT WATER BOTTLE,12,2009-12-01 10:06:00,4.95,13758.0,United Kingdom,59.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0038054075084466284,0.30328659522502927
489446,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2009-12-01 10:06:00,1.95,13758.0,United Kingdom,19.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
489446,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-01 10:06:00,1.95,13758.0,United Kingdom,19.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
489446,85099B,JUMBO BAG RED WHITE SPOTTY,20,2009-12-01 10:06:00,1.95,13758.0,United Kingdom,39.0,False,False,False,2009,12,1,10,1,4,0.18023679206441146,-0.028937853213674307,0.1529551894543292
489446,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,2009-12-01 10:06:00,0.85,13758.0,United Kingdom,8.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.038153083305591126,-0.07180500054598214
489446,20724,RED SPOTTY CHARLOTTE BAG,10,2009-12-01 10:06:00,0.85,13758.0,United Kingdom,8.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.038153083305591126,-0.07180500054598214
489446,21590,KINGS CHOICE CIGAR BOX MATCHES,24,2009-12-01 10:06:00,1.25,13758.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489446,21592,RETRO SPOT CIGAR BOX MATCHES,24,2009-12-01 10:06:00,1.25,13758.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489446,20725,LUNCH BAG RED SPOTTY,10,2009-12-01 10:06:00,1.65,13758.0,United Kingdom,16.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.03145109778419708,-0.012851508086884079
489446,20728,LUNCH BAG CARS BLUE,10,2009-12-01 10:06:00,1.65,13758.0,United Kingdom,16.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.03145109778419708,-0.012851508086884079
489446,20726,LUNCH BAG WOODLAND,10,2009-12-01 10:06:00,1.65,13758.0,United Kingdom,16.5,False,False,False,2009,12,1,10,1,4,0.010812090528665639,-0.03145109778419708,-0.012851508086884079
489446,20754,RETRO RED SPOTTY WASHING UP GLOVES,12,2009-12-01 10:06:00,2.1,13758.0,United Kingdom,25.2,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.027681230928412924,0.05126041496238505
489446,21217,RED SPOTTY ROUND CAKE TINS,12,2009-12-01 10:06:00,8.95,13758.0,United Kingdom,107.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,0.0297045200985236,0.6570075499796176
489446,22195,LARGE HEART MEASURING SPOONS,12,2009-12-01 10:06:00,1.65,13758.0,United Kingdom,19.8,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
489446,85066,CREAM SWEETHEART MINI CHEST,2,2009-12-01 10:06:00,12.75,13758.0,United Kingdom,25.5,False,False,False,2009,12,1,10,1,4,-0.12472767069993101,0.061538951325145336,0.053471170929601235
489447,POST,POSTAGE,1,2009-12-01 10:10:00,130.0,12362.0,Belgium,130.0,False,False,False,2009,12,1,10,1,4,-0.1416701408535056,1.0437987043044605,0.8235511661765695
489448,20827,GOLD APERITIF GLASS,48,2009-12-01 10:18:00,2.12,15413.0,United Kingdom,101.76,False,False,False,2009,12,1,10,1,4,0.6546259563644997,-0.02751368129037807,0.6154453377959535
489448,20825,GOLD WINE GLASS,48,2009-12-01 10:18:00,3.39,15413.0,United Kingdom,162.72,False,False,False,2009,12,1,10,1,4,0.6546259563644997,-0.01687427927516502,1.0646709503342806
489448,20823,GOLD WINE GOBLET,48,2009-12-01 10:18:00,4.25,15413.0,United Kingdom,204.0,False,False,False,2009,12,1,10,1,4,0.6546259563644997,-0.009669644839666421,1.3688709714232266
489448,20826,SILVER APERITIF GLASS,48,2009-12-01 10:18:00,2.12,15413.0,United Kingdom,101.76,False,False,False,2009,12,1,10,1,4,0.6546259563644997,-0.02751368129037807,0.6154453377959535
C489449,22087,PAPER BUNTING WHITE LACE,-12,2009-12-01 10:33:00,2.95,16321.0,Australia,-35.4,True,True,False,2009,12,1,10,1,4,-0.36192225284997515,-0.02056037131193175,-0.3953122904152827
C489449,85206A,CREAM FELT EASTER EGG BASKET,-6,2009-12-01 10:33:00,1.65,16321.0,Australia,-9.9,True,True,False,2009,12,1,10,1,4,-0.2602674319285277,-0.03145109778419708,-0.2073980332019077
C489449,21895,POTTING SHED SOW 'N' GROW SET,-4,2009-12-01 10:33:00,4.25,16321.0,Australia,-17.0,True,True,False,2009,12,1,10,1,4,-0.2263824916213785,-0.009669644839666421,-0.2597192577593572
C489449,21896,POTTING SHED TWINE,-6,2009-12-01 10:33:00,2.1,16321.0,Australia,-12.6,True,True,False,2009,12,1,10,1,4,-0.2602674319285277,-0.027681230928412924,-0.22729483690685326
C489449,22083,PAPER CHAIN KIT RETRO SPOT,-12,2009-12-01 10:33:00,2.95,16321.0,Australia,-35.4,True,True,False,2009,12,1,10,1,4,-0.36192225284997515,-0.02056037131193175,-0.3953122904152827
C489449,21871,SAVE THE PLANET MUG,-12,2009-12-01 10:33:00,1.25,16321.0,Australia,-15.0,True,True,False,2009,12,1,10,1,4,-0.36192225284997515,-0.0348020905448941,-0.2449808846445827
C489449,84946,ANTIQUE SILVER TEA GLASS ETCHED,-12,2009-12-01 10:33:00,1.25,16321.0,Australia,-15.0,True,True,False,2009,12,1,10,1,4,-0.36192225284997515,-0.0348020905448941,-0.2449808846445827
C489449,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-24,2009-12-01 10:33:00,0.85,16321.0,Australia,-20.4,True,True,False,2009,12,1,10,1,4,-0.5652318946928702,-0.038153083305591126,-0.2847744920544738
C489449,22090,PAPER BUNTING RETRO SPOTS,-12,2009-12-01 10:33:00,2.95,16321.0,Australia,-35.4,True,True,False,2009,12,1,10,1,4,-0.36192225284997515,-0.02056037131193175,-0.3953122904152827
489450,22087,PAPER BUNTING WHITE LACE,12,2009-12-01 10:36:00,2.95,16321.0,Australia,35.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
489450,85206A,CREAM FELT EASTER EGG BASKET,6,2009-12-01 10:36:00,1.65,16321.0,Australia,9.9,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.03145109778419708,-0.061488139365639974
489450,21895,POTTING SHED SOW 'N' GROW SET,4,2009-12-01 10:36:00,4.25,16321.0,Australia,17.0,False,False,False,2009,12,1,10,1,4,-0.09084273039278185,-0.009669644839666421,-0.00916691480819045
489450,21896,POTTING SHED TWINE,6,2009-12-01 10:36:00,2.1,16321.0,Australia,12.6,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.027681230928412924,-0.04159133566069438
489450,22083,PAPER CHAIN KIT RETRO SPOT,12,2009-12-01 10:36:00,2.95,16321.0,Australia,35.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
489450,21871,SAVE THE PLANET MUG,12,2009-12-01 10:36:00,1.25,16321.0,Australia,15.0,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489450,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-01 10:36:00,1.25,16321.0,Australia,15.0,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
489450,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2009-12-01 10:36:00,0.85,16321.0,Australia,20.4,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.038153083305591126,0.015888319486926213
489450,22090,PAPER BUNTING RETRO SPOTS,12,2009-12-01 10:36:00,2.95,16321.0,Australia,35.4,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
C489459,90200A,PURPLE SWEETHEART BRACELET,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90200D,PINK SWEETHEART BRACELET,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90200B,BLACK SWEETHEART BRACELET,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90200E,GREEN SWEETHEART BRACELET,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90200C,BLUE SWEETHEART BRACELET,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90185C,BLACK DIAMANTE EXPANDABLE RING,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90185B,AMETHYST DIAMANTE EXPANDABLE RING,-3,2009-12-01 10:44:00,4.25,17592.0,United Kingdom,-12.75,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.009669644839666421,-0.22840021489046136
C489459,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,-3,2009-12-01 10:44:00,3.75,17592.0,United Kingdom,-11.25,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.013858385790537702,-0.21734643505438048
C489459,90003D,CRYSTAL PAIR HEART HAIR SLIDES,-3,2009-12-01 10:44:00,3.75,17592.0,United Kingdom,-11.25,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.013858385790537702,-0.21734643505438048
C489459,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,-3,2009-12-01 10:44:00,3.75,17592.0,United Kingdom,-11.25,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.013858385790537702,-0.21734643505438048
C489459,90209C,PINK ENAMEL+GLASS HAIR COMB,-3,2009-12-01 10:44:00,2.1,17592.0,United Kingdom,-6.3,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.027681230928412924,-0.18086896159531354
C489459,90209A,PURPLE ENAMEL+GLASS HAIR COMB,-3,2009-12-01 10:44:00,2.1,17592.0,United Kingdom,-6.3,True,True,False,2009,12,1,10,1,4,-0.2094400214678039,-0.027681230928412924,-0.18086896159531354
C489459,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,-2,2009-12-01 10:44:00,6.35,17592.0,United Kingdom,-12.7,True,True,False,2009,12,1,10,1,4,-0.19249755131422935,0.007923067153992951,-0.22803175556259198
489460,79323P,PINK CHERRY LIGHTS,8,2009-12-01 10:46:00,6.75,16167.0,United Kingdom,54.0,False,False,False,2009,12,1,10,1,4,-0.023072849778483524,0.011274059914689978,0.263492987815138
489460,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2009-12-01 10:46:00,0.55,16167.0,United Kingdom,13.2,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.04066632787611389,-0.037169823726262034
489460,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-01 10:46:00,0.55,16167.0,United Kingdom,13.2,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.04066632787611389,-0.037169823726262034
489460,22274,FELTCRAFT DOLL EMILY,6,2009-12-01 10:46:00,2.95,16167.0,United Kingdom,17.7,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
489460,22273,FELTCRAFT DOLL MOLLY,6,2009-12-01 10:46:00,2.95,16167.0,United Kingdom,17.7,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
489460,22179,SET 10 LIGHTS NIGHT OWL,4,2009-12-01 10:46:00,6.75,16167.0,United Kingdom,27.0,False,False,False,2009,12,1,10,1,4,-0.09084273039278185,0.011274059914689978,0.06452495076568213
489460,22320,BIRDS MOBILE VINTAGE DESIGN,3,2009-12-01 10:46:00,5.95,16167.0,United Kingdom,17.85,False,False,False,2009,12,1,10,1,4,-0.10778520054635643,0.004572074393295931,-0.0029031062344112716
489460,22232,3 PIECE JIGSAW TOADSTOOLS,8,2009-12-01 10:46:00,1.65,16167.0,United Kingdom,13.2,False,False,False,2009,12,1,10,1,4,-0.023072849778483524,-0.03145109778419708,-0.037169823726262034
489460,84598,BOYS ALPHABET IRON ON PATCHES,576,2009-12-01 10:46:00,0.21,16167.0,United Kingdom,120.96,False,False,False,2009,12,1,10,1,4,9.600250197451878,-0.043514671722706365,0.7569337196977888
489460,79323W,WHITE CHERRY LIGHTS,8,2009-12-01 10:46:00,6.75,16167.0,United Kingdom,54.0,False,False,False,2009,12,1,10,1,4,-0.023072849778483524,0.011274059914689978,0.263492987815138
489460,22138,BAKING SET 9 PIECE RETROSPOT,3,2009-12-01 10:46:00,4.95,16167.0,United Kingdom,14.85,False,False,False,2009,12,1,10,1,4,-0.10778520054635643,-0.0038054075084466284,-0.025010665906573058
489460,22139,RETRO SPOT TEA SET CERAMIC 11 PC,3,2009-12-01 10:46:00,4.95,16167.0,United Kingdom,14.85,False,False,False,2009,12,1,10,1,4,-0.10778520054635643,-0.0038054075084466284,-0.025010665906573058
489460,79323S,SILVER CHERRY LIGHTS,4,2009-12-01 10:46:00,6.75,16167.0,United Kingdom,27.0,False,False,False,2009,12,1,10,1,4,-0.09084273039278185,0.011274059914689978,0.06452495076568213
489460,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2009-12-01 10:46:00,1.65,16167.0,United Kingdom,19.8,False,False,False,2009,12,1,10,1,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
489460,84568,GIRLS ALPHABET IRON ON PATCHES,288,2009-12-01 10:46:00,0.21,16167.0,United Kingdom,60.48,False,False,False,2009,12,1,10,1,4,4.720818793222399,-0.043514671722706365,0.3112453167070075
489461,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,21671,RED SPOT CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,30.0,False,False,False,2009,12,1,10,1,4,0.2480066726787098,-0.0348020905448941,0.0866325104378439
489461,22125,UNION JACK HOT WATER BOTTLE,3,2009-12-01 10:49:00,5.95,17865.0,United Kingdom,17.85,False,False,False,2009,12,1,10,1,4,-0.10778520054635643,0.004572074393295931,-0.0029031062344112716
489461,21232,STRAWBERRY CERAMIC TRINKET BOX,48,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,60.0,False,False,False,2009,12,1,10,1,4,0.6546259563644997,-0.0348020905448941,0.30770810715946156
489461,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.7,False,False,False,2009,12,1,10,1,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
